Weight,Year,ITC4,ITF1,ITF2,ITF3,ITF4,ITF5,ITF6,ITG1,ITG2,ITH1,ITH2,ITH3,ITH4,ITH5,ITI1,ITI2,ITI3,ITI4,LI00,LT01,LT02,LU00,LV00,ME00,MK00,MT00,NL11,BA03,NL12,NL13,NL21,NL22,NL23,NL32,NL34,NL35,NL36,NL41,NL42,NO02,NO06,NO0A,NO07,NO08,NO09,NO0B,PL21,PL22,PL41,PL42,PL43,PL51,PL52,PL61,PL62,PL63,PL71,PL72,PL81,PL82,PL84,PL91,PL92,PT11,PT15,PT19,PT1A,PT1B,PT1C,PT1D,PT20,PT30,RO11,RO12,RO21,RO22,RO31,RO32,RO41,RO42,RS11,RS12,RS21,RS22,SE11,SE12,SE21,SE22,SE23,SE31,SE32,SE33,SI03,SI04,SK01,SK02,SK03,SK04,TR10,TR21,TR22,TR31,TR32,TR33,TR41,TR42,TR51,TR52,TR61,TR62,TR63,TR71,ES13,ES21,ES22,ES23,ES24,ES30,ES41,ES42,ES43,ES51,ES52,TR72,TR81,TR82,TR83,TR90,TRA1,TRA2,TRB1,TRB2,TRC1,ES53,ES61,ES62,ES63,ES64,ES70,FI19,FI1B,FI1C,TRC2,TRC3,FI1D,FI20,FR10,FRB0,FRC1,FRC2,FRD1,FRD2,FRE1,FRE2,FRF1,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ1,FRJ2,FRK1,FRK2,FRL0,FRM0,FRY1,FRY2,FRY3,FRY4,FRY5,HR02,HR03,HR05,HR06,HU11,HU12,HU21,XK00,HU22,HU23,HU31,HU32,HU33,IE04,IE05,IE06,IS00,ITC1,ITC2,ITC3,AL01,AL02,AL03,AT11,AT12,AT13,AT21,AT22,AT31,AT32,AT33,AT34,BA01,BA02,BE10,BE21,BE22,BE23,BE24,BE25,BE31,BE32,BE33,BE34,BE35,BG31,DK03,DK04,DK05,EE00,EL30,EL41,EL42,EL43,EL51,EL52,EL53,EL54,EL61,EL62,EL63,EL64,EL65,ES11,ES12,BG32,BG33,BG34,BG41,BG42,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CY00,CZ01,CZ02,CZ03,CZ04,CZ05,CZ06,CZ07,CZ08,DE11,DE12,DE13,DE14,DE21,DE22,DE23,DE24,DE25,DE26,DE27,DE30,DE40,DE50,DE60,DE71,DE72,DE73,DE80,DE91,DE92,DE93,DE94,DEA1,DEA2,DEA3,DEA4,DEA5,DEB1,DEB2,DEB3,DEC0,DED2,DED4,DED5,DEE0,DEF0,DEG0,DK01,DK02
cropland,2000,8765.96875,3321.11499023438,2158.24877929688,5244.65185546875,8447.2685546875,4562.962890625,3284.35302734375,10632.4912109375,6506.9736328125,205.012588500977,265.722229003906,8026.64306640625,2346.08349609375,11493.4482421875,7672.2470703125,3711.23046875,4729.92919921875,7137.97119140625,17.4968338012695,3361.7080078125,25128.50390625,582.685546875,10460.318359375,1952.15979003906,6049.82958984375,15.999698638916,660.997436523438,189.507034301758,711.9814453125,787.58056640625,1027.06030273438,1381.18408203125,422.061462402344,608.2216796875,480.020690917969,370.044189453125,699.999450683594,1418.31982421875,702.302062988281,1797.11889648438,1596.68188476563,2195.3974609375,854.677917480469,1613.98034667969,931.623718261719,0,4329.462890625,3970.02319335938,19165.228515625,8972.6630859375,4238.0087890625,10226.310546875,5606.7080078125,11846.9833984375,9633.8681640625,7482.05078125,10111.4169921875,4652.53759765625,13519.4267578125,5188.02734375,8383.86328125,2396.138671875,13769.3740234375,4122.41455078125,884.68896484375,3852.55615234375,329.735473632813,374.901702880859,10254.0166015625,2785.48315429688,0,0,11821.5390625,8812.115234375,15432.32421875,18835.990234375,19120.26953125,999.677856445313,13339.87109375,10812.59375,1837.73681640625,14185.890625,8822.7900390625,8157.71337890625,1004.13714599609,8349.2548828125,3263.09912109375,4095.236328125,6351.203125,2749.2822265625,940.598693847656,880.819519042969,1554.265625,538.676025390625,916.830017089844,6897.63671875,3214.01904296875,4241.5244140625,1028.13195800781,8940.7626953125,7149.40234375,3329.1142578125,8732.4541015625,16586.9453125,9655.521484375,3989.89135742188,9771.1337890625,21301.67578125,10405.052734375,9067.40625,7595.7900390625,12945.44140625,352.564666748047,1024.16821289063,3420.65966796875,1575.62060546875,17847.095703125,2707.11279296875,36417.41015625,38386.5546875,12372.494140625,7925.24267578125,9263.5107421875,19848.1328125,1480.25329589844,5734.8515625,12908.6923828125,5882.94970703125,12085.869140625,11385.8984375,11387.9326171875,15407.873046875,6493.95068359375,1373.28125,36382.98828125,4725.7470703125,0.604233324527741,2.19865274429321,213.701950073242,8421.6806640625,2100.93530273438,6598.083984375,15968.701171875,11871.4423828125,5963.62841796875,106.522895812988,5828.1318359375,20561.134765625,11035.7314453125,3045.88159179688,6735.705078125,5675.96142578125,6130.09033203125,11812.9931640625,2273.01611328125,12714.4638671875,7147.5458984375,16876.423828125,13707.41796875,11033.7021484375,3440.85595703125,14802.9072265625,5271.53125,16587.24609375,5829.9013671875,7377.87646484375,3487.75146484375,192.008331298828,103.312606811523,78.9912033081055,124.758666992188,236.867218017578,0,5847.0966796875,2344.36499023438,108.551307678223,1784.29602050781,177.480651855469,3031.65380859375,5645.1787109375,2439.17919921875,5143.46337890625,6965.51171875,5414.85302734375,10771.73828125,11480.7958984375,3011.64331054688,4378.11962890625,2422.17993164063,1183.59814453125,7931.78564453125,101.214614868164,274.467834472656,1850.4814453125,1172.24230957031,3521.04125976563,1423.46655273438,5831.78857421875,124.267539978027,831.749633789063,1782.73364257813,2809.79418945313,610.59326171875,1030.9404296875,291.783050537109,4732.2607421875,5494.95849609375,53.5068397521973,802.23486328125,710.413391113281,1145.31384277344,744.947204589844,1331.79235839844,488.736663818359,1295.54345703125,790.717224121094,552.596435546875,1030.35046386719,8029.541015625,6235.53955078125,6537.970703125,3599.578125,8227.85546875,765.345153808594,248.535369873047,242.030166625977,1220.38342285156,4816.501953125,7505.56298828125,3847.26831054688,1845.81555175781,5271.10546875,115.868576049805,1933.27795410156,3778.84912109375,2791.25073242188,2641.3232421875,348.147674560547,6742.10400390625,6602.0869140625,6924.57421875,3990.28955078125,6675.34716796875,869.384216308594,1583.38403320313,362.29833984375,300.062042236328,799.605285644531,366.491607666016,121.204307556152,1064.50207519531,225.763854980469,5456.8720703125,6505.68505859375,3245.77319335938,5188.2255859375,7062.01025390625,3705.17065429688,2206.44653320313,3166.72241210938,1524.82641601563,1820.71997070313,2453.04614257813,4488.16943359375,3475.88452148438,2823.482421875,2172.47534179688,2554.23120117188,2899.70654296875,2921.95581054688,197.596954345703,10720.4560546875,146.495391845703,214.466644287109,1686.33447265625,1280.05126953125,2242.58569335937,10796.19921875,3299.8017578125,4224.80712890625,5550.896484375,5925.5458984375,1678.95690917969,1831.69030761719,2900.6728515625,2772.23413085938,1801.00390625,1717.7216796875,885.645080566406,1617.60791015625,486.468963623047,2985.40576171875,2419.57861328125,1866.65649414063,10185.451171875,6595.474609375,2819.10571289063,670.09326171875,3405.53735351563
cropland,2005,8030.1650390625,3041.84692382813,1978.7939453125,4802.837890625,7732.876953125,4184.6748046875,3006.68823242188,9739.80078125,5960.10791015625,197.545928955078,243.676422119141,7350.6845703125,2156.83666992188,10526.90625,7026.94384765625,3398.20825195313,4332.2890625,6537.08740234375,17.3509941101074,2305.90356445313,17256.125,576.400817871094,11031.423828125,2000.00390625,5053.537109375,16.5485038757324,771.91455078125,192.692947387695,873.886352539063,896.805969238281,1021.38006591797,1622.35729980469,615.415344238281,1533.23815917969,404.801696777344,762.651916503906,732.451599121094,1041.62829589844,336.626922607422,1764.05432128906,1576.54528808594,2162.22021484375,844.858825683594,1562.94946289063,910.327087402344,0,3788.2177734375,3482.47192382813,16744.314453125,7888.11328125,3727.23803710938,8987.103515625,4924.9775390625,10350.23046875,8368.1552734375,6536.73876953125,8834.7216796875,4065.3515625,11796.29296875,4503.09033203125,7287.51953125,2084.71801757813,12033.0517578125,3547.37182617188,759.513793945313,3303.63916015625,278.082733154297,319.92724609375,8805.9599609375,2389.52221679688,0,0,11278.0537109375,8449.94921875,14793.5693359375,18083.84375,18246.134765625,954.68505859375,12740.482421875,10436.1044921875,1870.802734375,14432.490234375,9041.375,8267.259765625,989.158508300781,8350.8408203125,3262.10083007813,4096.421875,6356.66845703125,2732.93627929688,937.381713867187,873.409912109375,1554.29614257813,532.176452636719,840.285522460938,6266.724609375,2921.45727539063,3815.7314453125,1035.59289550781,8974.8798828125,7214.43994140625,3351.20849609375,8809.7783203125,16729.6171875,9737.0380859375,4028.86743164063,9854.0078125,21486.7578125,10503.7216796875,9146.806640625,7687.24365234375,13048.1162109375,319.890838623047,928.314086914063,3108.970703125,1424.91906738281,16183.876953125,2444.1181640625,32936.34375,34753.0546875,11162.673828125,7191.24072265625,8765.462890625,20015.47265625,1491.06884765625,5784.4541015625,13026.7119140625,5920.64697265625,12198.4638671875,11377.109375,11484.109375,15655.1728515625,6562.87548828125,1242.93835449219,32922.21484375,4328.19921875,0.552146136760712,2.04256200790405,193.269058227539,8618.423828125,2139.27075195313,6727.22998046875,16136.876953125,12054.8564453125,6083.7236328125,109.249725341797,5820.5908203125,20557.462890625,11033.69140625,3044.20239257813,6736.78076171875,5671.8896484375,6117.458984375,11812.62890625,2272.69702148438,12712.5224609375,7143.146484375,16870.248046875,13708.283203125,11018.4140625,3438.3740234375,14798.0009765625,5261.783203125,16560.408203125,5827.21826171875,7371.70556640625,3481.6787109375,192.149612426758,94.7788467407227,67.6516571044922,124.754425048828,219.592880249023,0,6015.9345703125,2438.73706054688,111.274230957031,1828.00891113281,175.733215332031,3016.66796875,5605.19970703125,2445.72924804688,5115.9580078125,6981.05126953125,5339.00048828125,10612.4052734375,11491.8056640625,3305.04809570313,4823.53369140625,2646.73754882813,1184.78039550781,7268.287109375,94.5218276977539,252.137283325195,1756.45446777344,1096.39282226563,3331.33984375,1403.46704101563,5724.35498046875,121.033638000488,824.549438476563,1759.46313476563,2763.0771484375,604.446899414063,1025.93078613281,290.107849121094,4837.20166015625,5598.50732421875,52.2222023010254,718.513427734375,593.364990234375,1093.34289550781,727.932983398438,1307.80261230469,478.414886474609,1272.82263183594,732.380310058594,546.517150878906,1010.69940185547,7259.11572265625,6374.99267578125,6690.6298828125,3679.9990234375,5853.38330078125,747.204223632813,244.255615234375,237.058670043945,1194.77001953125,4695.2919921875,7307.60791015625,3740.146484375,1805.07421875,5161.5771484375,112.997200012207,1894.40734863281,3702.45190429688,2734.248046875,2412.7265625,315.874542236328,6069.3505859375,5906.69970703125,6198.69091796875,3575.02197265625,6001.1181640625,865.628051757813,1576.56567382813,359.746765136719,294.613220214844,792.303344726563,363.496978759766,119.53719329834,1266.13354492188,221.755905151367,5388.68212890625,6457.44775390625,3222.24755859375,5085.63623046875,6988.1357421875,3625.20263671875,2108.33935546875,3194.55493164063,1530.80529785156,1821.416015625,2467.58618164063,4507.59521484375,3496.3642578125,2845.66333007813,2186.24682617188,2575.51220703125,2920.14575195313,2939.08251953125,196.247573852539,10744.59375,146.65705871582,214.343292236328,1683.23388671875,1291.75720214844,2268.52221679688,10866.9248046875,3323.99340820313,4251.705078125,5593.29248046875,5994.90380859375,1623.50927734375,1765.15905761719,2932.919921875,2795.552734375,1813.767578125,1731.16076660156,893.586730957031,1621.9296875,488.355865478516,2983.17822265625,2433.83959960938,1879.08703613281,10253.4130859375,6648.5078125,2841.30029296875,677.146728515625,3470.84155273438
cropland,2010,7483.8388671875,2835.09228515625,1846.25805664063,4475.7412109375,7202.125,3905.79052734375,2800.90551757813,9078.5556640625,5554.92822265625,191.950866699219,227.429489135742,6847.9033203125,2025.40783691406,9811.376953125,6548.9697265625,3166.06640625,4037.91064453125,6091.75439453125,16.9230060577393,2509.85717773438,19003.361328125,583.266662597656,11792.716796875,2001.97290039063,4724.091796875,18.3822631835938,724.368347167969,192.040115356445,810.634765625,840.729187011719,959.977783203125,1517.14123535156,565.034912109375,1420.99047851563,382.832305908203,700.567443847656,675.44189453125,983.783874511719,328.95361328125,1690.34814453125,1519.64440917969,2078.98071289063,815.2783203125,1477.21496582031,868.206604003906,0,3414.05151367188,3134.37182617188,15006.8984375,7106.298828125,3358.30200195313,8095.8173828125,4434.5478515625,9274.03125,7550.18994140625,5858.1611328125,7918.64404296875,3644.2412109375,10636.8515625,4072.31079101563,6614.1357421875,1857.236328125,10789.529296875,3259.57861328125,693.660766601563,3014.85595703125,251.533660888672,288.755493164063,8051.439453125,2166.974609375,0,0,11398.7548828125,8557.654296875,14938.095703125,18294.826171875,18423.1484375,961.867431640625,12869.474609375,10510.0927734375,1840.91015625,14257.5263671875,8953.0517578125,8183.30078125,951.386962890625,8148.33447265625,3180.84301757813,3997.76147460938,6206.53662109375,2649.84033203125,911.384033203125,845.030456542969,1728.26550292969,588.315979003906,831.034729003906,6229.86865234375,2911.83569335938,3796.9990234375,948.304748535156,8275.2138671875,6620.2841796875,3068.48779296875,8080.625,15339.1259765625,8926.361328125,3699.00512695313,9029.1962890625,19704.255859375,9639.0859375,8387.1689453125,7112.44091796875,11958.1083984375,333.148132324219,963.645629882813,3230.02758789063,1480.17822265625,16801.5390625,2533.99389648438,34190.21484375,36134.8046875,11535.8056640625,7468.15087890625,8937.4365234375,18348.861328125,1365.38537597656,5304.3974609375,11950.052734375,5433.462890625,11192.5078125,10460.4169921875,10528.083984375,14326.1845703125,6077.7314453125,1292.20861816406,34208.15625,4476.8271484375,0.560788452625275,2.03631734848022,200.782119750977,8695.9287109375,2149.42651367187,6789.23974609375,14901.9169921875,11140.904296875,6119.24609375,110.457374572754,5762.560546875,20374.841796875,10935.7607421875,3018.10180664063,6679.07666015625,5618.5185546875,6060.30322265625,11709.720703125,2252.27221679688,12602.1044921875,7081.31982421875,16717.20703125,13589.982421875,10928.560546875,3405.78466796875,14664.416015625,5225.08154296875,16418.056640625,5775.5751953125,7304.7587890625,3447.09814453125,190.615356445313,100.204406738281,66.0850143432617,118.346733093262,220.739959716797,0,6159.8671875,2545.70483398438,115.062713623047,1908.75561523438,165.702117919922,2870.01000976563,5345.1826171875,2402.0771484375,4919.18359375,6680.15625,5110.0625,10176.1884765625,11022.71875,2842.6435546875,4123.03466796875,2248.55444335938,1130.81896972656,6776.857421875,89.5475921630859,235.832504272461,1840.59106445313,1149.42883300781,3501.9033203125,1375.8623046875,5646.70361328125,118.327774047852,824.140808105469,1755.60998535156,2722.0830078125,600.336181640625,1022.57269287109,286.751159667969,4817.12451171875,5561.22509765625,51.5874214172363,703.8203125,585.031433105469,1073.81750488281,719.796997070313,1297.36645507813,473.843383789063,1259.880859375,724.164733886719,545.524780273438,1001.70208740234,7253.6025390625,6610.26806640625,6950.13427734375,3818.25903320313,6324.11767578125,730.70556640625,238.305023193359,231.739074707031,1171.71667480469,4585.44580078125,7159.84228515625,3671.5517578125,1783.92810058594,5062.94775390625,111.98405456543,1859.48986816406,3633.89013671875,2682.9921875,2457.34130859375,329.831207275391,6056.9462890625,5899.908203125,6158.2822265625,3555.45434570313,5958.9892578125,864.824279785156,1575.05297851563,357.100952148438,290.051452636719,784.147033691406,362.212890625,118.803237915039,851.682250976563,217.396224975586,5312.216796875,6399.43896484375,3189.46630859375,4990.52783203125,6921.021484375,3562.69189453125,2032.32214355469,3185.82373046875,1519.30712890625,1805.02685546875,2454.78955078125,4477.31982421875,3479.49145507813,2837.1572265625,2175.26147460938,2567.181640625,2907.16870117188,2923.34399414063,192.675018310547,10662.123046875,145.153854370117,211.755218505859,1660.91882324219,1288.49572753906,2268.47216796875,10815.4248046875,3309.86181640625,4229.8837890625,5571.37255859375,5946.14697265625,1593.80895996094,1749.86535644531,2923.65893554688,2786.779296875,1805.63171386719,1724.70068359375,895.640197753906,1607.92858886719,485.698822021484,2954.06494140625,2421.5849609375,1869.93029785156,10203.7099609375,6634.25830078125,2830.82275390625,694.340026855469,3590.57983398438
cropland,2015,6978.34912109375,2642.7021484375,1720.97058105469,4173.23974609375,6713.38720703125,3640.74291992188,2610.83569335938,8462.482421875,5177.99267578125,185.761032104492,211.998428344727,6383.818359375,1894.65905761719,9145.5712890625,6104.583984375,2951.21655273438,3763.89721679688,5678.36669921875,16.00901222229,2808.41772460938,21335.208984375,587.855102539063,12332.9609375,1993.30334472656,4765.828125,18.140251159668,738.521301269531,189.016952514648,829.098693847656,857.975769042969,978.94091796875,1545.78295898438,578.844787597656,1455.58459472656,385.280975341797,718.457214355469,693.214294433594,994.667846679688,327.841796875,1635.79724121094,1470.47375488281,2011.67248535156,788.930847167969,1429.80883789063,840.097900390625,0,3429.076171875,3146.74951171875,15079.6650390625,7140.00146484375,3374.14990234375,8129.6435546875,4452.337890625,9319.0185546875,7586.05615234375,5886.56689453125,7957.083984375,3661.89331054688,10690.4111328125,4090.6240234375,6677.0517578125,1866.44287109375,10841.5732421875,3320.51440429688,707.121765136719,3073.51782226563,252.896255493164,294.9521484375,8206.140625,2217.37646484375,0,0,10752.7333984375,8031.0498046875,14112.2138671875,17274.53125,17403.548828125,902.677917480469,12192.7333984375,9941.724609375,1829.34606933594,14119.2548828125,8904.9892578125,8156.66357421875,934.121887207031,8000.46435546875,3123.11938476563,3925.33520507813,6093.65380859375,2601.435546875,894.651977539063,829.475952148438,1715.26416015625,581.30419921875,826.898376464844,6206.837890625,2902.8193359375,3786.400390625,893.822509765625,7864.57763671875,6240.85546875,2892.69384765625,7616.64892578125,14457.7177734375,8413.873046875,3486.78198242188,8506.4541015625,18573.51953125,9083.5537109375,7901.4814453125,6738.6689453125,11270.7841796875,332.749816894531,962.500854492188,3226.4892578125,1478.41198730469,16781.470703125,2530.529296875,34156.34765625,36092.14453125,11532.4677734375,7462.1259765625,8924.875,17294.67578125,1286.87048339844,4999.841796875,11262.7666015625,5126.72314453125,10548.818359375,9911.6337890625,9923.068359375,13611.1748046875,5769.89697265625,1290.66369628906,34170.98046875,4472.25634765625,0.585114717483521,2.23037934303284,200.542068481445,8556.6279296875,2114.32739257813,6680.5615234375,14110.1328125,10640.943359375,6021.10498046875,108.687957763672,5757.29296875,20381.341796875,10939.2490234375,3018.14868164063,6681.2080078125,5620.31103515625,6048.97802734375,11712.572265625,2253.44702148438,12602.8193359375,7083.11767578125,16722.541015625,13594.3173828125,10931.8828125,3406.87109375,14669.09375,5226.75048828125,16423.84375,5777.41748046875,7304.8779296875,3444.19702148438,190.676162719727,102.987617492676,64.2826995849609,149.082321166992,223.324661254883,0,5729.345703125,2350.72631835938,103.907196044922,1764.44030761719,165.864929199219,2872.49755859375,5349.08935546875,2390.26489257813,4912.68408203125,6656.82080078125,5112.25146484375,10149.8310546875,10992.1298828125,3157.51342773438,4586.62158203125,2500.50708007813,1106.73168945313,6321.091796875,84.813102722168,219.867706298828,1839.96716308594,1149.826171875,3504.97094726563,1365.46923828125,5584.900390625,117.01789855957,815.151977539063,1737.81323242188,2695.72314453125,594.149658203125,1012.69805908203,280.172912597656,4822.1123046875,5548.04833984375,49.9560585021973,687.140625,567.855163574219,1045.39270019531,697.041870117188,1263.390625,458.887054443359,1228.34191894531,704.259887695313,536.530944824219,972.024353027344,7818.38623046875,6594.73828125,6932.65869140625,3808.65844726563,6248.5341796875,737.029663085938,238.997116088867,233.218536376953,1182.029296875,4635.1240234375,7232.70458984375,3702.60009765625,1798.37512207031,5107.50830078125,112.842010498047,1875.68615722656,3665.57690429688,2706.64526367188,2457.26098632813,329.436859130859,6521.44970703125,6458.10009765625,6775.98486328125,3899.6591796875,6531.17822265625,859.754333496094,1567.26416015625,356.006591796875,288.763458251953,773.623291015625,360.224395751953,116.925720214844,789.679748535156,214.926422119141,5251.86572265625,6328.9912109375,3159.45751953125,4940.4560546875,6843.55224609375,3525.81958007813,2017.22473144531,3194.68432617188,1523.36572265625,1807.79663085938,2461.1552734375,4487.92822265625,3486.68310546875,2842.20239257813,2180.89892578125,2574.32153320313,2915.25415039063,2930.63916015625,193.210906982422,10692.3642578125,145.557571411133,212.344161987305,1665.53833007813,1292.07934570313,2274.78149414063,10845.595703125,3319.0673828125,4241.6484375,5586.8681640625,5968.49951171875,1601.42431640625,1754.3720703125,2933.85668945313,2794.53002929688,1810.65356445313,1729.49743652344,899.080383300781,1612.17810058594,486.843994140625,2959.98022460938,2426.05810546875,1875.13098144531,10232.0888671875,6650.837890625,2838.68359375,692.032531738281,3581.62060546875
lights,2000,401567.28125,58419.75,6940.4375,128603.0625,143775.640625,17385.001953125,40811.0078125,125747.328125,44575.48046875,14104.2587890625,24695.703125,301380.9375,61385.4375,205250.609375,126217.5234375,29904.955078125,73091.125,160580.84375,1145.41882324219,16134.1787109375,25307.859375,22313.578125,27920.06640625,6060.83447265625,27680.30859375,1470.53601074219,12801,928.530090332031,14260.26953125,16796.72265625,31969.03125,91722.2734375,23111.09765625,76284.5234375,27249.5625,53098.23046875,109408.2578125,144555.046875,55545.16015625,42308.01953125,37223.5234375,89313.421875,0,127860.5390625,44924.91015625,0,68595.5234375,144911.109375,49799.67578125,22569.65234375,15038.6318359375,48848.4375,17236.50390625,32478.384765625,13601.8017578125,33827.84765625,34804.390625,17050.666015625,27680.634765625,30089.701171875,13637.7998046875,59240.98046875,35905.99609375,104155.171875,19036.251953125,44620.96875,23968.23828125,19689.412109375,16381.1513671875,39781.94140625,786.490539550781,2980.71508789063,16497.3515625,20276.328125,14316.9541015625,17242.45703125,36349.12109375,16660.39453125,10322.7861328125,15891.251953125,16173.4677734375,23348.869140625,19186.990234375,13283.9580078125,87522.9140625,116010.09375,44302.20703125,47834.59375,90901.25,98313.9609375,65225.89453125,28715.3359375,22517.306640625,30877.3359375,11883.037109375,43896.0078125,31287.666015625,26332.994140625,43378.51953125,10707.623046875,5380.9208984375,33559.81640625,15179.8173828125,12077.716796875,25615.859375,27794,54904.9453125,16328.3818359375,19274.6953125,24482.080078125,9969.5947265625,12208.92578125,22663.984375,64073.4765625,34202.56640625,14497.8388671875,50134.84765625,147572,83367.6015625,92310.9140625,25505.91015625,211183.125,197476.734375,26027.201171875,3348.99926757813,1637.62084960938,10489.1474609375,3068.65844726563,7055.8154296875,7056.98095703125,8546.265625,4891.990234375,8064.21728515625,20726.748046875,219871.953125,72250.1796875,31.3844375610352,19.4678325653076,33579.3203125,153029.671875,63674.02734375,112316.3203125,9563.1279296875,6457.9453125,163364.625,1073.97717285156,223655.265625,76788.546875,56366.1484375,37493.14453125,35218.66015625,58138.8984375,180505.78125,84177.3828125,69490.2734375,37924.1875,95852.09375,88755.859375,68583.78125,90120.5,15497.6748046875,42112.3828125,106673.8203125,89705.3359375,43060.14453125,304141.625,178770.9375,9392.0966796875,5414.04833984375,4286.390625,3981.75463867188,5899.4736328125,6.24870252609253,19151.90234375,19404.080078125,7106.0498046875,29762.994140625,12281.8837890625,45220.61328125,26031.931640625,11919.3369140625,16100.2822265625,10836.810546875,23510.623046875,22366.77734375,17030.0078125,15551.2255859375,33149.56640625,48849,29404.912109375,162592.265625,7179.31787109375,27730.10546875,3106.6494140625,2988.169921875,1573.6611328125,10484.244140625,59892.79296875,6595.77197265625,11596.9169921875,27798.830078125,24415.97265625,11604.53125,16728.29296875,9105.71875,24255.544921875,11210.05859375,7167.9736328125,111967.171875,78601.6171875,110757.6171875,82070.21875,86690.421875,38843.5546875,89663.421875,65379.74609375,9046.5888671875,31360.478515625,4288.7568359375,30769.294921875,31617.5,13119.802734375,34073.17578125,51293.2734375,836.302734375,2766.4189453125,5486.68310546875,13432.380859375,39456.15234375,7179.9384765625,5669.2958984375,19781.1484375,1248.55505371094,11431.814453125,22141.861328125,14565.0400390625,69603.4453125,29215.494140625,6711.2822265625,5958.2119140625,9708.4609375,23627.55078125,11397.939453125,36333.05078125,45137.84765625,26606.236328125,35586.70703125,36158.296875,26380.19921875,13274.7724609375,27667.38671875,8199.3349609375,50144.5859375,26249.361328125,37036.59375,48296.17578125,36246.265625,31420.9609375,37591.72265625,71903.046875,54011.49609375,47126.6015625,37252.3359375,76174.4140625,15607.8779296875,16585.775390625,16243.8076171875,25590.494140625,18377.06640625,26900.70703125,27018.365234375,96289.3046875,5183.91015625,19231.189453125,101289.7421875,16827.5625,16433.193359375,28556.640625,36225.6484375,61493.13671875,64165.7109375,66231.6875,156781.203125,137195.359375,88653.9609375,60388.66796875,90183.640625,32197.98828125,5675.0966796875,53790.50390625,18547.587890625,45088.78125,45796.84765625,27740.583984375,73936.9453125,67644.2578125,47280.84765625,24268.849609375,15451.4619140625
